rssi,node,millis
-64.47322811366124,192.168.4.5,27360
-65.8905548186985,192.168.4.7,27360
-64.42712661259169,192.168.4.5,27376
-65.92508827105442,192.168.4.7,27376
-68.91204002518428,192.168.4.2,27376
-64.44504760504016,192.168.4.5,27408
-68.96373218406812,192.168.4.2,27408
-65.98967357896242,192.168.4.7,27408
-68.96541023470056,192.168.4.2,27424
-64.49367573048302,192.168.4.5,27424
-68.96697143903373,192.168.4.2,27472
-64.57203364359098,192.168.4.5,27472
-66.08337532012413,192.168.4.7,27472
-69.01252831057492,192.168.4.2,27488
-64.55415436489909,192.168.4.5,27488
-64.53683830093132,192.168.4.5,27504
-69.05514170504993,192.168.4.2,27504
-66.1741604211735,192.168.4.7,27504
-69.05280993306268,192.168.4.2,27520
-66.23099290256896,192.168.4.7,27520
-64.52006731253641,192.168.4.5,27520
-64.50382388058446,192.168.4.5,27552
-69.05061880184705,192.168.4.2,27552
-66.25492960483717,192.168.4.7,27552
-64.45686429860456,192.168.4.5,27584
-66.2781212334492,192.168.4.7,27584
-69.0485556298362,192.168.4.2,27584
-66.26946422065562,192.168.4.7,27600
-69.00652418125473,192.168.4.2,27600
-64.44260070183365,192.168.4.5,27600
-64.42878497461385,192.168.4.5,27632
-66.19882315751047,192.168.4.7,27632
-68.96680299167936,192.168.4.2,27632
-66.22376119364176,192.168.4.7,27648
-68.89031385889061,192.168.4.2,27648
-64.38419335363074,192.168.4.5,27648
-64.40340922592867,192.168.4.5,27664
-66.24792298832861,192.168.4.7,27664
-68.81780160104061,192.168.4.2,27664
-68.74896260124018,192.168.4.2,27680
-66.24020595074198,192.168.4.7,27680
-64.42202263582129,192.168.4.5,27680
-68.6835250448637,192.168.4.2,27696
-66.23272911982545,192.168.4.7,27696
-64.40885757424934,192.168.4.5,27696
-66.25661176873427,192.168.4.7,27712
-64.45848682982196,192.168.4.5,27712
-68.65823875758296,192.168.4.2,27712
-64.4441879930723,192.168.4.5,27792
-66.27975102745008,192.168.4.7,27792
-68.67074832722368,192.168.4.2,27792
-68.68268056682616,192.168.4.2,27808
-64.4927033757771,192.168.4.5,27808
-66.30217003540912,192.168.4.7,27808
-68.65816999828871,192.168.4.2,27824
-64.50852080759414,192.168.4.5,27824
-68.59915568121129,192.168.4.2,27840
-64.52384345307017,192.168.4.5,27840
-66.44839819757338,192.168.4.7,27888
-68.57800641033035,192.168.4.2,27888
-64.56986046704922,192.168.4.5,27888
-64.58326820109357,192.168.4.5,27904
-66.55894800260842,192.168.4.7,27904
-68.55776056268634,192.168.4.2,27904
-66.60380325979693,192.168.4.7,27920
-68.5731390932106,192.168.4.2,27920
-64.59625688444574,192.168.4.5,27920
-68.55334365670322,192.168.4.2,27936
-66.6783890610273,192.168.4.7,27936
-64.5776742768232,192.168.4.5,27936
-68.56867244514861,192.168.4.2,27968
-66.7506532471267,192.168.4.7,27968
-64.55967217554259,192.168.4.5,27968
-68.54927269583979,192.168.4.2,27984
-64.57339315927,192.168.4.5,27984
-66.78954134088794,192.168.4.7,27984
-66.82721897406408,192.168.4.7,28000
-64.58668569346516,192.168.4.5,28000
-68.49671682970494,192.168.4.2,28000
-66.86372382446264,192.168.4.7,28032
-64.56840645466096,192.168.4.5,28032
-68.51369985467332,192.168.4.2,28032
-68.53002875746279,192.168.4.2,28048
-66.83683891789208,192.168.4.7,28048
-64.55069778550788,192.168.4.5,28048
-66.84191759030377,192.168.4.7,28064
-64.56469499204482,192.168.4.5,28064
-68.51231405019176,192.168.4.2,28064
-64.57825543392158,192.168.4.5,28080
-66.87796491847519,192.168.4.7,28080
-68.4619892196729,192.168.4.2,28080
-66.8817634724606,192.168.4.7,28096
-68.47981930073728,192.168.4.2,28096
-64.59139280378633,192.168.4.5,28096
-66.97882400161791,192.168.4.7,28112
-68.46397871903007,192.168.4.2,28112
-64.60412035923507,192.168.4.5,28112
-68.4487162461276,192.168.4.2,28144
-64.61645093715569,192.168.4.5,28144
-66.97948314134563,192.168.4.7,28144
-68.46678929977682,192.168.4.2,28160
-64.62839696755267,192.168.4.5,28160
-68.58225301963714,192.168.4.2,28176
-64.60882564059585,192.168.4.5,28176
-67.01124850051173,192.168.4.7,28176
-68.62844632407926,192.168.4.2,28192
-64.62100827145119,192.168.4.5,28192
-66.97977163552656,192.168.4.7,28192
-67.01152801394791,192.168.4.7,28208
-64.57052570820302,192.168.4.5,28208
-68.67300957154269,192.168.4.2,28208
-67.07342265468593,192.168.4.7,28224
-64.55275855942213,192.168.4.5,28224
-68.65120018026086,192.168.4.2,28224
-64.53554521787014,192.168.4.5,28240
-68.63014955125364,192.168.4.2,28240
-67.04001051246416,192.168.4.7,28256
-64.48772844148644,192.168.4.5,28256
-68.60982653581921,192.168.4.2,28256
-64.44140188051234,192.168.4.5,28272
-68.55802063766818,192.168.4.2,28272
-67.03876511586996,192.168.4.7,28272
-67.06868521848712,192.168.4.7,28304
-64.39651898322006,192.168.4.5,28304
-68.50798414965062,192.168.4.2,28304
-68.49170125577643,192.168.4.2,28320
-67.06654727197721,192.168.4.7,28320
-64.38417231334411,192.168.4.5,28320
-64.34107336502704,192.168.4.5,28336
-68.47596861726561,192.168.4.2,28336
-67.06447587277779,192.168.4.7,28336
-66.96908874980001,192.168.4.7,28368
-64.29931723065616,192.168.4.5,28368
-68.46076505864892,192.168.4.2,28368
-66.9389241830492,192.168.4.7,28384
-64.28999776012098,192.168.4.5,28384
-68.47796221283939,192.168.4.2,28384
-68.4945861660446,192.168.4.2,28400
-66.90969854093068,192.168.4.7,28400
-64.28096861900167,192.168.4.5,28400
-66.91250933029445,192.168.4.7,28416
-68.51065827614055,192.168.4.2,28416
-64.2410860580753,192.168.4.5,28416
-66.85297916429434,192.168.4.7,28432
-64.23358003601429,192.168.4.5,28432
-68.49444067087785,192.168.4.2,28432
-64.2263078149469,192.168.4.5,28448
-66.79530197819189,192.168.4.7,28448
-68.47875742296677,192.168.4.2,28448
-64.18812878850316,192.168.4.5,28464
-68.49527171378824,192.168.4.2,28464
-66.70829336277748,192.168.4.7,28464
-68.4795972554403,192.168.4.2,28480
-66.6862465052469,192.168.4.7,28480
-64.15113888120645,192.168.4.5,28480
-64.14643354519683,192.168.4.5,28544
-66.69601262607597,192.168.4.7,28544
-68.46443431107575,192.168.4.2,28544
-64.11074257422473,192.168.4.5,28576
-66.67434802795675,192.168.4.7,28576
-68.4497647851534,192.168.4.2,28576
-64.10729495387625,192.168.4.5,28592
-66.6844845094013,192.168.4.7,28592
-68.4355713474718,192.168.4.2,28592
-66.6943054752698,192.168.4.7,28608
-64.07282316907109,192.168.4.5,28608
-68.3903064888628,192.168.4.2,28608
-63.9771623898424,192.168.4.5,28640
-68.37800949911892,192.168.4.2,28640
-66.70382074653587,192.168.4.7,28640
-66.68191310750628,192.168.4.7,28672
-68.39759138358089,192.168.4.2,28672
-63.91561142943374,192.168.4.5,28672
-66.6918141126,192.168.4.7,28704
-68.38508288630602,192.168.4.2,28704
-63.91823850465191,192.168.4.5,28704
-68.3415357179582,192.168.4.2,28720
-63.82739240922991,192.168.4.5,28720
-66.67028020098027,192.168.4.7,28720
-68.29938356282608,192.168.4.2,28736
-63.80163549520787,192.168.4.5,28736
-66.58716310836247,192.168.4.7,28736
-63.74555055845994,192.168.4.5,28768
-68.25857938450481,192.168.4.2,28768
-68.25046367998786,192.168.4.2,28832
-63.72234170978929,192.168.4.5,28832
-66.53775990990837,192.168.4.7,28832
-63.63759623868773,192.168.4.5,28864
-66.39651428015644,192.168.4.7,28864
-68.2112368810935,192.168.4.2,28864
-63.55548932993758,192.168.4.5,28880
-68.1419038752997,192.168.4.2,28880
-66.32191862622787,192.168.4.7,28880
-63.53819734751345,192.168.4.5,28896
-68.13745649084167,192.168.4.2,28896
-68.1018226382192,192.168.4.2,28912
-63.4903146132621,192.168.4.5,28912
-66.18739143060446,192.168.4.7,28912
-66.08817835728294,192.168.4.7,28928
-68.12994934192174,192.168.4.2,28928
-63.44392264516004,192.168.4.5,28928
-63.33671733342363,192.168.4.5,28944
-65.89867327212555,192.168.4.7,28944
-68.15718516567597,192.168.4.2,28944
-65.74619359113015,192.168.4.7,28960
-68.21485208722585,192.168.4.2,28960
-63.26397833906046,192.168.4.5,28960
-68.27069622830028,192.168.4.2,28992
-63.16237530257147,192.168.4.5,28992
-63.06393538535656,192.168.4.5,29008
-68.35604991926347,192.168.4.2,29008
-65.59846010429074,192.168.4.7,29008
-62.99968844718036,192.168.4.5,29024
-68.37618242369872,192.168.4.2,29024
-65.48645180809966,192.168.4.7,29024
-68.45819152615098,192.168.4.2,29056
-65.37792996408231,192.168.4.7,29056
-62.87518507871005,192.168.4.5,29056
-65.24165932042973,192.168.4.7,29088
-68.60011271462136,192.168.4.2,29088
-62.816813994262745,192.168.4.5,29088
-68.73756650373062,192.168.4.2,29104
-62.72913197172154,192.168.4.5,29104
-65.10963033648956,192.168.4.7,29104
-68.80822982683632,192.168.4.2,29136
-62.675307550077136,192.168.4.5,29136
-64.95058425339727,192.168.4.7,29136
-62.62315870565307,192.168.4.5,29152
-68.87667175840599,192.168.4.2,29152
-64.7964887549615,192.168.4.7,29152
-69.00540471384107,192.168.4.2,29168
-62.60376111503734,192.168.4.5,29168
-64.7094432051847,192.168.4.7,29168
-69.09888064245098,192.168.4.2,29216
-62.553839590014704,192.168.4.5,29216
-64.65623382854142,192.168.4.7,29216
-69.18942303834477,192.168.4.2,29280
-64.480173767033,192.168.4.7,29280
-62.56772754485532,192.168.4.5,29280
-62.55005551703973,192.168.4.5,29440
-64.40297406865021,192.168.4.7,29440
-69.33953417001182,192.168.4.2,29440
-62.501806009916216,192.168.4.5,29456
-69.48493896766252,192.168.4.2,29456
-64.3281773444787,192.168.4.7,29456
-62.48618602024239,192.168.4.5,29520
-69.59459184168396,192.168.4.2,29520
-64.19345533855144,192.168.4.7,29520
-64.09405351777173,192.168.4.7,29568
-62.47105226685457,192.168.4.5,29568
-69.63842786763873,192.168.4.2,29568
-64.02887248022758,192.168.4.7,29616
-62.39413471348535,192.168.4.5,29616
-69.74326527629778,192.168.4.2,29616
-63.96572031525716,192.168.4.7,29632
-62.31961151294437,192.168.4.5,29632
-69.81363775593933,192.168.4.2,29632
-62.27853548575241,192.168.4.5,29664
-63.90453387068705,192.168.4.7,29664
-69.88180819917015,192.168.4.2,29664
-62.23873809668604,192.168.4.5,29696
-69.9790227877604,192.168.4.2,29696
-63.87637868956792,192.168.4.7,29696
-70.01085025399061,192.168.4.2,29744
-63.84909988717176,192.168.4.7,29744
-62.23130682716941,192.168.4.5,29744
-63.79154345522601,192.168.4.7,29760
-62.16185237314203,192.168.4.5,29760
-70.07285336862164,192.168.4.2,29760
-63.70465183734478,192.168.4.7,29808
-62.09455991504652,192.168.4.5,29808
-70.13291861306386,192.168.4.2,29808
-70.12877614612263,192.168.4.2,29840
-63.6515916008218,192.168.4.7,29840
-62.06048933894661,192.168.4.5,29840
-70.15592615207727,192.168.4.2,29856
-62.027479314240665,192.168.4.5,29856
-63.56905622652726,192.168.4.7,29856
-62.05775109845836,192.168.4.5,30000
-63.48908990853063,192.168.4.7,30000
-70.18222819998067,192.168.4.2,30000
-62.08708058518939,192.168.4.5,30016
-63.47386613929787,192.168.4.7,30016
-70.17655019778216,192.168.4.2,30016
-62.11549710831767,192.168.4.5,30032
-63.42798950683267,192.168.4.7,30032
-70.23336302746841,192.168.4.2,30032
-62.04964788981851,192.168.4.5,30080
-70.25724755656859,192.168.4.2,30080
-62.04810249769163,192.168.4.5,30096
-63.321287405162686,192.168.4.7,30096
-70.28038667990516,192.168.4.2,30096
-62.01547818384402,192.168.4.5,30112
-70.24050060270562,192.168.4.2,30112
-63.18677986160776,192.168.4.7,30112
-70.26415905689055,192.168.4.2,30128
-63.11871255670317,192.168.4.7,30128
-61.98386938634624,192.168.4.5,30128
-70.25593086346906,192.168.4.2,30304
-63.08389069373833,192.168.4.7,30304
-61.95324449294661,192.168.4.5,30304
-70.24795931068044,192.168.4.2,30320
-63.019025992152464,192.168.4.7,30320
-61.89244590078258,192.168.4.5,30320
-62.95618031659257,192.168.4.7,30368
-61.8957937329025,192.168.4.5,30368
-70.24023636269398,192.168.4.2,30368
-61.86791041007036,192.168.4.5,30432
-61.90314888618333,192.168.4.5,30448
-70.2950439306658,192.168.4.2,30448
-62.89529082138005,192.168.4.7,30448
-61.90616356304799,192.168.4.5,30480
-70.25471142479098,192.168.4.2,30480
-62.86742334632811,192.168.4.7,30480
-61.87795749297151,192.168.4.5,30496
-62.80929656533,192.168.4.7,30496
-70.21563633185299,192.168.4.2,30496
-62.75297908092076,192.168.4.7,30544
-61.88175629754996,192.168.4.5,30544
-70.20892104674749,192.168.4.2,30544
-62.72954130490616,192.168.4.7,30624
-61.91656374287755,192.168.4.5,30624
-70.23355587507321,192.168.4.2,30624
-62.64457961163132,192.168.4.7,30672
-61.91916085301523,192.168.4.5,30672
-62.62451595655966,192.168.4.7,30752
-61.95280399071286,192.168.4.5,30752
-70.25742289436103,192.168.4.2,30752
-61.954273054272456,192.168.4.5,30784
-70.24940697083682,192.168.4.2,30784
-62.54282335889756,192.168.4.7,30784
-70.27277921024603,192.168.4.2,30800
-62.46367358461846,192.168.4.7,30800
-62.049076945245154,192.168.4.5,30800
-70.26428550628619,192.168.4.2,30832
-62.41811421321368,192.168.4.7,30832
-62.17205671160545,192.168.4.5,30832
-70.28719343518709,192.168.4.2,30848
-62.384588990410656,192.168.4.5,30848
-62.68388625942222,192.168.4.5,30864
-62.405099685297664,192.168.4.7,30864
-70.3405239858764,192.168.4.2,30864
-63.00499411953174,192.168.4.5,30896
-62.45474371558996,192.168.4.7,30896
-70.5167360931532,192.168.4.2,30896
-63.440614127402206,192.168.4.5,30928
-62.502842489586456,192.168.4.7,30928
-70.68745866559206,192.168.4.2,30928
-63.86267459615443,192.168.4.5,30944
-62.5494441060622,192.168.4.7,30944
-70.79059361334245,192.168.4.2,30944
-62.56346843738473,192.168.4.7,30960
-70.79711331411036,192.168.4.2,30960
-62.57705623714198,192.168.4.7,30976
-70.8034299362695,192.168.4.2,30976
-70.77841649966845,192.168.4.2,30992
-62.52796763464568,192.168.4.7,30992
-64.20934398435591,192.168.4.5,30992
-70.78531503896407,192.168.4.2,31008
-62.480406999792216,192.168.4.7,31008
-64.51409580601438,192.168.4.5,31008
-70.88539632040538,192.168.4.2,31024
-62.52770695966332,192.168.4.7,31024
