millis,rssi,node,sequence
1,-79.0,192.168.4.9,47536
1,-71.0,192.168.4.5,47536
1,-76.0,192.168.4.6,47536
1,-79.0,192.168.4.7,47536
1,-74.0,192.168.4.3,47536
2,-73.0,192.168.4.7,47600
2,-70.0,192.168.4.5,47600
2,-79.0,192.168.4.6,47600
2,-70.5,192.168.4.3,47696
2,-79.0,192.168.4.10,47696
2,-70.0,192.168.4.5,47696
2,-76.0,192.168.4.2,47760
2,-72.0,192.168.4.9,47760
2,-70.0,192.168.4.5,47760
2,-70.5,192.168.4.3,47760
2,-73.0,192.168.4.7,47760
2,-79.0,192.168.4.6,47760
2,-79.0,192.168.4.10,47760
4,-72.5,192.168.4.2,48176
4,-82.0,192.168.4.3,48336
4,-72.5,192.168.4.2,48336
4,-72.5,192.168.4.2,48368
4,-69.0,192.168.4.5,48368
4,-75.0,192.168.4.6,48384
4,-69.0,192.168.4.5,48384
4,-72.5,192.168.4.2,48432
5,-79.0,192.168.4.3,48464
5,-72.33333333333333,192.168.4.2,48496
5,-79.0,192.168.4.3,48496
5,-72.33333333333333,192.168.4.2,48512
5,-79.0,192.168.4.3,48512
5,-72.33333333333333,192.168.4.2,48528
5,-72.33333333333333,192.168.4.2,48544
5,-76.0,192.168.4.6,48576
5,-72.0,192.168.4.5,48576
5,-72.33333333333333,192.168.4.2,48576
5,-79.0,192.168.4.10,48576
5,-90.0,192.168.4.7,48576
5,-72.33333333333333,192.168.4.2,48608
5,-72.33333333333333,192.168.4.2,48656
5,-72.33333333333333,192.168.4.2,48688
5,-72.33333333333333,192.168.4.2,48720
6,-78.0,192.168.4.10,48752
6,-72.0,192.168.4.2,48752
6,-72.0,192.168.4.2,48768
6,-76.33333333333333,192.168.4.3,48784
6,-72.0,192.168.4.2,48784
6,-76.33333333333333,192.168.4.3,48800
6,-72.0,192.168.4.2,48800
6,-78.0,192.168.4.10,48800
6,-72.0,192.168.4.2,48832
6,-72.0,192.168.4.2,48848
6,-72.0,192.168.4.2,48864
6,-78.0,192.168.4.10,48880
6,-72.0,192.168.4.2,48880
6,-72.0,192.168.4.5,48880
6,-76.0,192.168.4.6,48880
6,-75.0,192.168.4.9,48880
6,-76.33333333333333,192.168.4.3,48928
6,-72.0,192.168.4.2,48928
6,-78.0,192.168.4.10,48928
6,-72.0,192.168.4.2,48944
6,-76.33333333333333,192.168.4.3,48944
6,-72.0,192.168.4.2,48960
6,-78.0,192.168.4.10,48992
6,-76.33333333333333,192.168.4.3,48992
6,-72.0,192.168.4.2,48992
6,-78.0,192.168.4.10,49024
6,-76.33333333333333,192.168.4.3,49024
6,-72.0,192.168.4.2,49024
6,-72.0,192.168.4.2,49040
7,-78.25,192.168.4.10,49056
7,-76.75,192.168.4.3,49056
7,-71.83333333333333,192.168.4.2,49056
7,-71.83333333333333,192.168.4.2,49088
7,-79.0,192.168.4.6,49120
7,-77.0,192.168.4.9,49120
7,-71.83333333333333,192.168.4.2,49120
7,-73.0,192.168.4.5,49120
7,-76.75,192.168.4.3,49152
7,-71.83333333333333,192.168.4.2,49152
7,-76.75,192.168.4.3,49168
7,-71.83333333333333,192.168.4.2,49168
7,-71.83333333333333,192.168.4.2,49216
7,-78.25,192.168.4.10,49216
7,-76.75,192.168.4.3,49216
7,-76.75,192.168.4.3,49232
7,-71.83333333333333,192.168.4.2,49232
7,-78.25,192.168.4.10,49232
7,-76.75,192.168.4.3,49248
7,-71.83333333333333,192.168.4.2,49248
7,-78.25,192.168.4.10,49248
7,-76.75,192.168.4.3,49280
7,-71.83333333333333,192.168.4.2,49280
7,-71.83333333333333,192.168.4.2,49312
7,-71.83333333333333,192.168.4.2,49328
7,-76.75,192.168.4.3,49328
7,-71.83333333333333,192.168.4.2,49344
8,-72.5,192.168.4.2,49376
8,-80.875,192.168.4.10,49376
8,-72.5,192.168.4.2,49392
8,-80.875,192.168.4.10,49392
8,-72.5,192.168.4.2,49408
8,-80.875,192.168.4.10,49408
8,-71.25,192.168.4.6,49408
8,-76.33333333333333,192.168.4.9,49408
8,-71.16666666666667,192.168.4.5,49408
8,-68.5,192.168.4.11,49424
8,-76.5,192.168.4.3,49424
8,-80.875,192.168.4.10,49424
8,-72.5,192.168.4.2,49520
8,-71.16666666666667,192.168.4.5,49520
8,-68.5,192.168.4.11,49520
8,-76.5,192.168.4.3,49568
8,-80.875,192.168.4.10,49568
8,-71.16666666666667,192.168.4.5,49568
8,-72.5,192.168.4.2,49568
8,-68.5,192.168.4.11,49568
8,-71.25,192.168.4.6,49584
8,-71.16666666666667,192.168.4.5,49584
8,-76.5,192.168.4.3,49584
8,-80.875,192.168.4.10,49584
8,-72.5,192.168.4.2,49584
8,-88.5,192.168.4.12,49584
8,-68.5,192.168.4.11,49584
8,-76.33333333333333,192.168.4.9,49584
8,-68.5,192.168.4.11,49600
8,-71.25,192.168.4.6,49600
8,-80.875,192.168.4.10,49600
8,-72.5,192.168.4.2,49600
8,-76.33333333333333,192.168.4.9,49600
8,-71.16666666666667,192.168.4.5,49600
8,-88.5,192.168.4.12,49600
8,-76.5,192.168.4.3,49600
8,-76.5,192.168.4.3,49616
8,-68.5,192.168.4.11,49616
8,-72.5,192.168.4.2,49616
8,-76.5,192.168.4.3,49632
8,-68.5,192.168.4.11,49632
8,-80.875,192.168.4.10,49632
8,-72.5,192.168.4.2,49632
8,-68.5,192.168.4.11,49648
8,-71.16666666666667,192.168.4.5,49648
8,-72.5,192.168.4.2,49648
8,-71.25,192.168.4.6,49648
9,-71.61538461538461,192.168.4.2,49664
9,-76.16666666666667,192.168.4.5,49664
9,-78.66666666666667,192.168.4.9,49664
9,-78.6,192.168.4.10,49664
9,-75.0,192.168.4.6,49664
9,-73.75,192.168.4.3,49664
9,-87.0,192.168.4.12,49664
9,-71.23076923076923,192.168.4.11,49664
9,-78.6,192.168.4.10,49680
9,-76.16666666666667,192.168.4.5,49680
9,-78.66666666666667,192.168.4.9,49680
9,-87.0,192.168.4.12,49680
9,-71.61538461538461,192.168.4.2,49680
9,-75.0,192.168.4.6,49680
9,-71.23076923076923,192.168.4.11,49680
9,-71.23076923076923,192.168.4.11,49696
9,-71.61538461538461,192.168.4.2,49696
9,-71.23076923076923,192.168.4.11,49712
9,-71.61538461538461,192.168.4.2,49712
9,-78.6,192.168.4.10,49712
9,-87.0,192.168.4.12,49712
9,-75.0,192.168.4.6,49712
9,-78.66666666666667,192.168.4.9,49712
9,-71.23076923076923,192.168.4.11,49728
9,-78.6,192.168.4.10,49744
9,-71.23076923076923,192.168.4.11,49744
9,-71.61538461538461,192.168.4.2,49744
9,-71.23076923076923,192.168.4.11,49792
9,-73.75,192.168.4.3,49792
9,-71.61538461538461,192.168.4.2,49792
9,-73.75,192.168.4.3,49808
9,-76.16666666666667,192.168.4.5,49808
9,-71.23076923076923,192.168.4.11,49808
9,-71.23076923076923,192.168.4.11,49824
9,-71.61538461538461,192.168.4.2,49824
9,-73.75,192.168.4.3,49824
9,-71.61538461538461,192.168.4.2,49840
9,-73.75,192.168.4.3,49840
9,-87.0,192.168.4.12,49840
9,-76.16666666666667,192.168.4.5,49840
9,-91.0,192.168.4.7,49840
9,-71.23076923076923,192.168.4.11,49840
9,-78.6,192.168.4.10,49840
9,-78.66666666666667,192.168.4.9,49840
9,-78.6,192.168.4.10,49856
9,-71.61538461538461,192.168.4.2,49856
9,-78.6,192.168.4.10,49872
9,-71.61538461538461,192.168.4.2,49872
9,-75.0,192.168.4.6,49888
9,-73.75,192.168.4.3,49888
9,-78.6,192.168.4.10,49888
9,-78.66666666666667,192.168.4.9,49888
9,-71.23076923076923,192.168.4.11,49888
9,-71.61538461538461,192.168.4.2,49888
9,-76.16666666666667,192.168.4.5,49904
9,-78.6,192.168.4.10,49904
9,-71.23076923076923,192.168.4.11,49904
9,-71.61538461538461,192.168.4.2,49920
9,-73.75,192.168.4.3,49920
9,-76.16666666666667,192.168.4.5,49936
9,-71.23076923076923,192.168.4.11,49936
9,-78.6,192.168.4.10,49936
9,-75.0,192.168.4.6,49936
9,-73.75,192.168.4.3,49936
9,-71.61538461538461,192.168.4.2,49936
9,-78.66666666666667,192.168.4.9,49936
10,-78.375,192.168.4.9,49952
10,-78.55555555555556,192.168.4.10,49952
10,-75.63636363636364,192.168.4.11,49952
10,-76.0909090909091,192.168.4.2,49952
10,-76.3,192.168.4.5,49952
10,-75.0,192.168.4.3,49952
10,-76.0909090909091,192.168.4.2,49968
10,-76.3,192.168.4.5,49968
10,-75.63636363636364,192.168.4.11,49968
10,-78.375,192.168.4.9,49968
10,-75.0,192.168.4.3,49968
10,-78.55555555555556,192.168.4.10,49968
10,-73.2,192.168.4.6,50016
10,-76.0909090909091,192.168.4.2,50016
10,-75.63636363636364,192.168.4.11,50016
10,-78.375,192.168.4.9,50016
10,-76.3,192.168.4.5,50016
10,-78.55555555555556,192.168.4.10,50016
10,-83.4,192.168.4.12,50016
10,-76.0909090909091,192.168.4.2,50032
10,-73.2,192.168.4.6,50032
10,-76.0909090909091,192.168.4.2,50048
10,-78.55555555555556,192.168.4.10,50048
10,-78.375,192.168.4.9,50048
10,-75.63636363636364,192.168.4.11,50048
10,-76.3,192.168.4.5,50048
10,-73.2,192.168.4.6,50048
10,-83.4,192.168.4.12,50048
10,-76.0909090909091,192.168.4.2,50064
10,-78.375,192.168.4.9,50064
10,-76.3,192.168.4.5,50064
10,-78.55555555555556,192.168.4.10,50064
10,-83.4,192.168.4.12,50064
10,-75.63636363636364,192.168.4.11,50064
10,-78.375,192.168.4.9,50080
10,-73.2,192.168.4.6,50080
10,-75.63636363636364,192.168.4.11,50080
10,-76.0909090909091,192.168.4.2,50080
10,-78.55555555555556,192.168.4.10,50080
10,-76.3,192.168.4.5,50080
10,-83.4,192.168.4.12,50096
10,-75.63636363636364,192.168.4.11,50096
10,-75.0,192.168.4.3,50096
10,-78.375,192.168.4.9,50096
10,-78.55555555555556,192.168.4.10,50096
10,-73.2,192.168.4.6,50096
10,-75.0,192.168.4.3,50112
10,-76.3,192.168.4.5,50112
10,-75.63636363636364,192.168.4.11,50112
10,-76.0909090909091,192.168.4.2,50112
10,-73.2,192.168.4.6,50112
10,-73.2,192.168.4.6,50144
10,-76.3,192.168.4.5,50144
10,-75.63636363636364,192.168.4.11,50144
10,-76.0909090909091,192.168.4.2,50144
10,-73.2,192.168.4.6,50176
10,-78.55555555555556,192.168.4.10,50208
10,-76.3,192.168.4.5,50208
10,-75.63636363636364,192.168.4.11,50208
10,-76.0909090909091,192.168.4.2,50208
10,-73.2,192.168.4.6,50208
10,-75.0,192.168.4.3,50224
10,-78.375,192.168.4.9,50224
10,-83.4,192.168.4.12,50224
10,-76.3,192.168.4.5,50224
10,-76.0909090909091,192.168.4.2,50224
10,-73.2,192.168.4.6,50224
10,-75.63636363636364,192.168.4.11,50224
10,-78.55555555555556,192.168.4.10,50224
11,-67.0,192.168.4.6,50256
11,-82.11111111111111,192.168.4.2,50336
11,-80.83333333333333,192.168.4.9,50336
11,-77.1,192.168.4.5,50336
11,-67.0,192.168.4.6,50336
11,-75.88888888888889,192.168.4.11,50416
11,-77.1,192.168.4.5,50416
11,-76.625,192.168.4.10,50416
11,-67.0,192.168.4.6,50416
11,-82.11111111111111,192.168.4.2,50416
11,-83.33333333333333,192.168.4.12,50432
11,-82.11111111111111,192.168.4.2,50432
11,-76.625,192.168.4.10,50432
11,-80.83333333333333,192.168.4.9,50432
11,-77.1,192.168.4.5,50432
11,-67.0,192.168.4.6,50432
11,-75.88888888888889,192.168.4.11,50432
11,-87.0,192.168.4.7,50432
11,-80.0,192.168.4.3,50432
11,-77.1,192.168.4.5,50448
11,-82.11111111111111,192.168.4.2,50448
11,-67.0,192.168.4.6,50448
11,-75.88888888888889,192.168.4.11,50448
11,-76.625,192.168.4.10,50448
11,-80.0,192.168.4.3,50448
11,-75.88888888888889,192.168.4.11,50464
11,-82.11111111111111,192.168.4.2,50464
11,-67.0,192.168.4.6,50464
11,-76.625,192.168.4.10,50464
11,-83.33333333333333,192.168.4.12,50464
11,-77.1,192.168.4.5,50464
11,-75.88888888888889,192.168.4.11,50480
11,-67.0,192.168.4.6,50480
11,-80.83333333333333,192.168.4.9,50480
11,-77.1,192.168.4.5,50480
11,-82.11111111111111,192.168.4.2,50480
11,-83.33333333333333,192.168.4.12,50480
11,-76.625,192.168.4.10,50480
11,-82.11111111111111,192.168.4.2,50496
11,-83.33333333333333,192.168.4.12,50496
11,-75.88888888888889,192.168.4.11,50496
11,-80.83333333333333,192.168.4.9,50496
11,-76.625,192.168.4.10,50496
11,-67.0,192.168.4.6,50496
11,-77.1,192.168.4.5,50496
11,-77.1,192.168.4.5,50512
11,-80.0,192.168.4.3,50512
11,-75.88888888888889,192.168.4.11,50512
11,-83.33333333333333,192.168.4.12,50512
11,-76.625,192.168.4.10,50512
11,-80.83333333333333,192.168.4.9,50512
11,-67.0,192.168.4.6,50512
11,-82.11111111111111,192.168.4.2,50512
11,-75.88888888888889,192.168.4.11,50528
11,-77.1,192.168.4.5,50528
11,-67.0,192.168.4.6,50528
11,-75.88888888888889,192.168.4.11,50544
11,-82.11111111111111,192.168.4.2,50544
11,-67.0,192.168.4.6,50544
11,-77.1,192.168.4.5,50544
11,-76.625,192.168.4.10,50544
11,-80.83333333333333,192.168.4.9,50544
11,-83.33333333333333,192.168.4.12,50544
12,-67.66666666666667,192.168.4.6,50560
12,-81.0,192.168.4.9,50560
12,-75.16666666666667,192.168.4.2,50560
12,-78.66666666666667,192.168.4.10,50560
12,-74.3,192.168.4.11,50560
12,-83.0,192.168.4.12,50560
12,-74.3,192.168.4.11,50576
12,-75.16666666666667,192.168.4.2,50576
12,-67.66666666666667,192.168.4.6,50576
12,-78.66666666666667,192.168.4.10,50576
12,-81.0,192.168.4.9,50624
12,-78.66666666666667,192.168.4.10,50624
12,-74.3,192.168.4.11,50624
12,-83.0,192.168.4.12,50624
12,-77.5,192.168.4.5,50624
12,-75.16666666666667,192.168.4.2,50624
12,-67.66666666666667,192.168.4.6,50624
12,-75.16666666666667,192.168.4.2,50656
12,-74.3,192.168.4.11,50656
12,-83.0,192.168.4.12,50656
12,-88.2,192.168.4.7,50656
12,-77.5,192.168.4.5,50656
12,-78.66666666666667,192.168.4.10,50656
12,-67.66666666666667,192.168.4.6,50656
12,-67.66666666666667,192.168.4.6,50688
12,-75.16666666666667,192.168.4.2,50688
12,-67.66666666666667,192.168.4.6,50704
12,-77.5,192.168.4.5,50704
12,-75.2,192.168.4.3,50704
12,-78.66666666666667,192.168.4.10,50704
12,-74.3,192.168.4.11,50704
12,-83.0,192.168.4.12,50704
12,-75.16666666666667,192.168.4.2,50704
12,-77.5,192.168.4.5,50720
12,-75.2,192.168.4.3,50720
12,-81.0,192.168.4.9,50720
12,-75.16666666666667,192.168.4.2,50720
12,-78.66666666666667,192.168.4.10,50720
12,-74.3,192.168.4.11,50720
12,-88.2,192.168.4.7,50720
12,-67.66666666666667,192.168.4.6,50720
12,-88.2,192.168.4.7,50736
12,-75.16666666666667,192.168.4.2,50736
12,-75.2,192.168.4.3,50736
12,-77.5,192.168.4.5,50736
12,-74.3,192.168.4.11,50736
12,-67.66666666666667,192.168.4.6,50736
12,-67.66666666666667,192.168.4.6,50752
12,-77.5,192.168.4.5,50752
12,-78.66666666666667,192.168.4.10,50752
12,-74.3,192.168.4.11,50752
12,-75.2,192.168.4.3,50752
12,-81.0,192.168.4.9,50752
12,-75.16666666666667,192.168.4.2,50752
12,-77.5,192.168.4.5,50768
12,-67.66666666666667,192.168.4.6,50768
12,-75.16666666666667,192.168.4.2,50768
12,-67.66666666666667,192.168.4.6,50784
12,-83.0,192.168.4.12,50784
12,-81.0,192.168.4.9,50784
12,-88.2,192.168.4.7,50784
12,-74.3,192.168.4.11,50784
12,-75.16666666666667,192.168.4.2,50784
12,-77.5,192.168.4.5,50784
12,-78.66666666666667,192.168.4.10,50784
12,-74.3,192.168.4.11,50800
12,-75.2,192.168.4.3,50800
12,-83.0,192.168.4.12,50800
12,-88.2,192.168.4.7,50800
12,-75.16666666666667,192.168.4.2,50800
12,-67.66666666666667,192.168.4.6,50800
12,-78.66666666666667,192.168.4.10,50800
13,-70.6,192.168.4.3,50896
13,-72.25,192.168.4.2,50896
13,-73.0,192.168.4.6,50896
13,-72.25,192.168.4.2,50928
13,-73.0,192.168.4.6,50928
13,-78.8,192.168.4.5,50928
13,-82.0,192.168.4.7,50992
13,-70.8,192.168.4.11,50992
13,-73.0,192.168.4.6,50992
13,-78.8,192.168.4.5,50992
13,-77.0,192.168.4.9,50992
13,-70.6,192.168.4.3,50992
13,-82.0,192.168.4.10,50992
13,-72.25,192.168.4.2,50992
13,-70.8,192.168.4.11,51008
13,-77.0,192.168.4.9,51008
13,-81.0,192.168.4.12,51008
13,-82.0,192.168.4.7,51008
13,-82.0,192.168.4.10,51008
13,-78.8,192.168.4.5,51008
13,-70.6,192.168.4.3,51008
13,-73.0,192.168.4.6,51008
13,-70.6,192.168.4.3,51056
13,-81.0,192.168.4.12,51056
13,-70.8,192.168.4.11,51056
13,-82.0,192.168.4.10,51056
13,-73.0,192.168.4.6,51088
13,-70.6,192.168.4.3,51088
13,-70.8,192.168.4.11,51088
13,-82.0,192.168.4.10,51088
13,-72.25,192.168.4.2,51088
13,-78.8,192.168.4.5,51088
13,-70.8,192.168.4.11,51120
13,-78.8,192.168.4.5,51120
14,-70.0625,192.168.4.3,51168
14,-66.66666666666667,192.168.4.11,51168
14,-77.61538461538461,192.168.4.5,51184
14,-78.93333333333334,192.168.4.10,51184
14,-70.0625,192.168.4.3,51184
14,-71.6,192.168.4.2,51184
14,-82.1,192.168.4.9,51184
14,-66.66666666666667,192.168.4.11,51184
14,-78.53846153846153,192.168.4.6,51184
14,-66.66666666666667,192.168.4.11,51200
14,-78.93333333333334,192.168.4.10,51200
14,-70.0625,192.168.4.3,51200
14,-71.6,192.168.4.2,51200
14,-85.25,192.168.4.12,51200
14,-77.61538461538461,192.168.4.5,51200
14,-82.1,192.168.4.9,51200
14,-78.53846153846153,192.168.4.6,51200
14,-70.0625,192.168.4.3,51216
14,-85.25,192.168.4.12,51216
14,-78.53846153846153,192.168.4.6,51216
14,-71.6,192.168.4.2,51216
14,-77.61538461538461,192.168.4.5,51216
14,-66.66666666666667,192.168.4.11,51216
14,-82.625,192.168.4.7,51216
14,-78.93333333333334,192.168.4.10,51216
14,-70.0625,192.168.4.3,51232
14,-71.6,192.168.4.2,51232
14,-82.1,192.168.4.9,51232
14,-85.25,192.168.4.12,51232
14,-66.66666666666667,192.168.4.11,51232
14,-77.61538461538461,192.168.4.5,51232
14,-78.93333333333334,192.168.4.10,51232
14,-78.53846153846153,192.168.4.6,51232
14,-82.1,192.168.4.9,51248
14,-85.25,192.168.4.12,51248
14,-77.61538461538461,192.168.4.5,51248
14,-70.0625,192.168.4.3,51248
14,-66.66666666666667,192.168.4.11,51248
14,-71.6,192.168.4.2,51248
14,-78.53846153846153,192.168.4.6,51248
14,-82.625,192.168.4.7,51248
14,-78.93333333333334,192.168.4.10,51248
14,-70.0625,192.168.4.3,51264
14,-82.625,192.168.4.7,51264
14,-77.61538461538461,192.168.4.5,51264
14,-78.53846153846153,192.168.4.6,51264
14,-71.6,192.168.4.2,51264
14,-85.25,192.168.4.12,51264
14,-78.93333333333334,192.168.4.10,51264
14,-66.66666666666667,192.168.4.11,51264
14,-70.0625,192.168.4.3,51280
14,-77.61538461538461,192.168.4.5,51280
14,-66.66666666666667,192.168.4.11,51280
14,-78.93333333333334,192.168.4.10,51280
14,-71.6,192.168.4.2,51280
14,-82.625,192.168.4.7,51280
14,-82.1,192.168.4.9,51280
14,-85.25,192.168.4.12,51280
14,-71.6,192.168.4.2,51312
14,-78.93333333333334,192.168.4.10,51312
14,-70.0625,192.168.4.3,51312
14,-78.53846153846153,192.168.4.6,51312
14,-66.66666666666667,192.168.4.11,51312
14,-85.25,192.168.4.12,51328
14,-70.0625,192.168.4.3,51328
14,-78.53846153846153,192.168.4.6,51328
14,-71.6,192.168.4.2,51328
14,-82.1,192.168.4.9,51328
14,-78.93333333333334,192.168.4.10,51328
14,-77.61538461538461,192.168.4.5,51328
14,-78.53846153846153,192.168.4.6,51360
14,-78.93333333333334,192.168.4.10,51360
14,-71.6,192.168.4.2,51360
14,-66.66666666666667,192.168.4.11,51360
14,-70.0625,192.168.4.3,51360
14,-70.0625,192.168.4.3,51376
14,-66.66666666666667,192.168.4.11,51376
14,-77.61538461538461,192.168.4.5,51376
14,-78.93333333333334,192.168.4.10,51376
14,-82.625,192.168.4.7,51376
14,-78.53846153846153,192.168.4.6,51376
14,-71.6,192.168.4.2,51376
14,-78.93333333333334,192.168.4.10,51392
14,-82.1,192.168.4.9,51392
14,-70.0625,192.168.4.3,51392
14,-66.66666666666667,192.168.4.11,51392
14,-71.6,192.168.4.2,51392
14,-77.61538461538461,192.168.4.5,51392
14,-66.66666666666667,192.168.4.11,51408
14,-78.53846153846153,192.168.4.6,51408
14,-82.625,192.168.4.7,51408
14,-70.0625,192.168.4.3,51408
14,-71.6,192.168.4.2,51408
14,-82.1,192.168.4.9,51408
14,-78.93333333333334,192.168.4.10,51408
14,-77.61538461538461,192.168.4.5,51408
14,-71.6,192.168.4.2,51424
14,-78.53846153846153,192.168.4.6,51424
14,-82.625,192.168.4.7,51424
14,-82.1,192.168.4.9,51424
14,-70.0625,192.168.4.3,51424
14,-66.66666666666667,192.168.4.11,51424
14,-77.61538461538461,192.168.4.5,51424
14,-78.93333333333334,192.168.4.10,51424
14,-85.25,192.168.4.12,51440
14,-70.0625,192.168.4.3,51440
14,-82.1,192.168.4.9,51440
14,-78.93333333333334,192.168.4.10,51440
14,-78.53846153846153,192.168.4.6,51440
14,-82.625,192.168.4.7,51440
14,-66.66666666666667,192.168.4.11,51440
14,-71.6,192.168.4.2,51440
14,-77.61538461538461,192.168.4.5,51440
15,-69.16666666666667,192.168.4.2,51472
15,-84.63636363636364,192.168.4.12,51472
15,-72.46666666666667,192.168.4.5,51472
15,-66.13333333333334,192.168.4.11,51472
15,-77.92307692307692,192.168.4.10,51472
15,-81.14285714285714,192.168.4.6,51472
15,-82.6,192.168.4.9,51472
15,-77.0,192.168.4.7,51472
15,-69.78571428571429,192.168.4.3,51472
15,-84.63636363636364,192.168.4.12,51488
15,-72.46666666666667,192.168.4.5,51488
15,-77.92307692307692,192.168.4.10,51488
15,-82.6,192.168.4.9,51488
15,-77.0,192.168.4.7,51488
15,-69.16666666666667,192.168.4.2,51488
15,-81.14285714285714,192.168.4.6,51488
15,-66.13333333333334,192.168.4.11,51488
15,-69.78571428571429,192.168.4.3,51488
15,-77.0,192.168.4.7,51504
15,-69.16666666666667,192.168.4.2,51504
15,-66.13333333333334,192.168.4.11,51504
15,-81.14285714285714,192.168.4.6,51504
15,-69.78571428571429,192.168.4.3,51504
15,-72.46666666666667,192.168.4.5,51504
15,-82.6,192.168.4.9,51504
15,-77.92307692307692,192.168.4.10,51504
15,-69.78571428571429,192.168.4.3,51520
15,-82.6,192.168.4.9,51520
15,-72.46666666666667,192.168.4.5,51520
15,-81.14285714285714,192.168.4.6,51520
15,-77.0,192.168.4.7,51520
15,-69.16666666666667,192.168.4.2,51520
15,-77.92307692307692,192.168.4.10,51520
15,-66.13333333333334,192.168.4.11,51520
15,-66.13333333333334,192.168.4.11,51536
15,-69.16666666666667,192.168.4.2,51536
15,-77.92307692307692,192.168.4.10,51536
15,-84.63636363636364,192.168.4.12,51536
15,-72.46666666666667,192.168.4.5,51536
15,-69.78571428571429,192.168.4.3,51536
15,-82.6,192.168.4.9,51536
15,-81.14285714285714,192.168.4.6,51536
15,-77.0,192.168.4.7,51584
15,-69.16666666666667,192.168.4.2,51584
15,-66.13333333333334,192.168.4.11,51584
15,-77.92307692307692,192.168.4.10,51584
15,-82.6,192.168.4.9,51584
15,-69.78571428571429,192.168.4.3,51584
15,-84.63636363636364,192.168.4.12,51584
15,-72.46666666666667,192.168.4.5,51584
15,-81.14285714285714,192.168.4.6,51584
15,-81.14285714285714,192.168.4.6,51600
15,-69.78571428571429,192.168.4.3,51600
15,-72.46666666666667,192.168.4.5,51600
15,-82.6,192.168.4.9,51600
15,-66.13333333333334,192.168.4.11,51600
15,-77.92307692307692,192.168.4.10,51600
15,-77.0,192.168.4.7,51600
15,-81.14285714285714,192.168.4.6,51616
15,-77.0,192.168.4.7,51616
15,-69.78571428571429,192.168.4.3,51616
15,-72.46666666666667,192.168.4.5,51616
15,-77.92307692307692,192.168.4.10,51616
15,-84.63636363636364,192.168.4.12,51616
15,-66.13333333333334,192.168.4.11,51616
15,-77.92307692307692,192.168.4.10,51632
15,-82.6,192.168.4.9,51632
15,-77.0,192.168.4.7,51632
15,-84.63636363636364,192.168.4.12,51632
15,-81.14285714285714,192.168.4.6,51632
15,-69.78571428571429,192.168.4.3,51632
15,-66.13333333333334,192.168.4.11,51632
15,-72.46666666666667,192.168.4.5,51632
15,-82.6,192.168.4.9,51648
15,-77.0,192.168.4.7,51648
15,-81.14285714285714,192.168.4.6,51648
15,-72.46666666666667,192.168.4.5,51648
15,-66.13333333333334,192.168.4.11,51648
15,-84.63636363636364,192.168.4.12,51648
15,-69.78571428571429,192.168.4.3,51648
15,-77.0,192.168.4.7,51680
15,-84.63636363636364,192.168.4.12,51680
15,-77.92307692307692,192.168.4.10,51680
15,-66.13333333333334,192.168.4.11,51680
15,-72.46666666666667,192.168.4.5,51680
15,-81.14285714285714,192.168.4.6,51680
15,-69.78571428571429,192.168.4.3,51680
15,-66.13333333333334,192.168.4.11,51696
15,-69.78571428571429,192.168.4.3,51696
15,-81.14285714285714,192.168.4.6,51696
15,-84.63636363636364,192.168.4.12,51696
15,-77.92307692307692,192.168.4.10,51696
15,-72.46666666666667,192.168.4.5,51696
15,-77.0,192.168.4.7,51696
15,-81.14285714285714,192.168.4.6,51712
15,-84.63636363636364,192.168.4.12,51712
15,-82.6,192.168.4.9,51712
15,-77.92307692307692,192.168.4.10,51712
15,-69.78571428571429,192.168.4.3,51712
15,-72.46666666666667,192.168.4.5,51712
15,-77.0,192.168.4.7,51712
15,-66.13333333333334,192.168.4.11,51712
15,-81.14285714285714,192.168.4.6,51728
15,-72.46666666666667,192.168.4.5,51728
15,-84.63636363636364,192.168.4.12,51728
15,-66.13333333333334,192.168.4.11,51728
15,-72.46666666666667,192.168.4.5,51744
15,-77.0,192.168.4.7,51744
15,-77.92307692307692,192.168.4.10,51744
15,-69.78571428571429,192.168.4.3,51744
15,-66.13333333333334,192.168.4.11,51744
16,-72.5,192.168.4.3,51760
16,-67.33333333333333,192.168.4.11,51760
16,-75.0,192.168.4.5,51760
16,-84.625,192.168.4.9,51760
16,-77.0909090909091,192.168.4.10,51760
16,-76.92307692307692,192.168.4.7,51760
16,-76.92307692307692,192.168.4.7,51776
16,-77.0909090909091,192.168.4.10,51776
16,-75.0,192.168.4.5,51776
16,-67.33333333333333,192.168.4.11,51776
16,-83.0,192.168.4.12,51824
16,-84.625,192.168.4.9,51824
16,-76.92307692307692,192.168.4.7,51824
16,-82.28571428571429,192.168.4.6,51824
16,-67.33333333333333,192.168.4.11,51824
16,-77.0909090909091,192.168.4.10,51824
16,-72.5,192.168.4.3,51840
16,-75.0,192.168.4.5,51840
16,-67.33333333333333,192.168.4.11,51840
16,-84.625,192.168.4.9,51840
16,-77.0909090909091,192.168.4.10,51840
16,-76.92307692307692,192.168.4.7,51840
16,-76.92307692307692,192.168.4.7,51856
16,-77.0909090909091,192.168.4.10,51856
16,-72.5,192.168.4.3,51856
16,-75.0,192.168.4.5,51856
16,-84.625,192.168.4.9,51856
16,-67.33333333333333,192.168.4.11,51856
16,-72.5,192.168.4.3,51888
16,-76.92307692307692,192.168.4.7,51888
