millis,rssi,node,sequence
36,-63.12664004541385,192.168.4.7,58016
36,-84.90911042819789,192.168.4.11,58016
36,-68.54132570548327,192.168.4.10,58016
36,-70.06583900195366,192.168.4.9,58032
36,-75.31061625002012,192.168.4.6,58032
36,-83.02267999101335,192.168.4.2,58032
36,-81.44723882586885,192.168.4.5,58032
36,-84.88230667277449,192.168.4.11,58032
36,-64.73324426202142,192.168.4.7,58032
36,-68.52000751747745,192.168.4.10,58032
36,-75.23431115129048,192.168.4.6,58048
36,-84.86208745117305,192.168.4.11,58048
36,-83.05805134554089,192.168.4.2,58048
36,-68.50392629450619,192.168.4.10,58048
36,-70.07199764823434,192.168.4.9,58048
36,-81.50114284104843,192.168.4.5,58048
37,-81.00954781970484,192.168.4.5,58064
37,-68.01464996278453,192.168.4.7,58064
37,-84.69944094338042,192.168.4.11,58064
37,-75.19564764752114,192.168.4.6,58064
37,-68.83365407223668,192.168.4.10,58064
37,-70.15959254229175,192.168.4.9,58064
37,-83.99132529002041,192.168.4.2,58064
37,-84.57674971105823,192.168.4.11,58080
37,-80.63871662393763,192.168.4.5,58080
37,-70.48995493329767,192.168.4.7,58080
37,-69.0823818680538,192.168.4.10,58080
37,-70.22566912544679,192.168.4.9,58080
37,-75.16648210939964,192.168.4.6,58080
37,-84.69533382913015,192.168.4.2,58080
37,-72.3571835712019,192.168.4.7,58096
37,-80.35898275808543,192.168.4.5,58096
37,-84.4841984556207,192.168.4.11,58096
37,-75.14448129387627,192.168.4.6,58096
37,-69.27000790562292,192.168.4.10,58096
37,-85.22639764599886,192.168.4.2,58096
37,-70.27551352435185,192.168.4.9,58096
37,-85.62700184597605,192.168.4.2,58112
37,-84.41438307663282,192.168.4.11,58112
37,-73.76571416752955,192.168.4.7,58112
37,-75.12788513570915,192.168.4.6,58112
37,-69.41154226794957,192.168.4.10,58112
37,-70.31311329091935,192.168.4.9,58112
37,-80.14796751288007,192.168.4.5,58128
37,-69.51830770401988,192.168.4.10,58128
37,-74.82822916998684,192.168.4.7,58128
37,-75.11536594224492,192.168.4.6,58128
37,-70.34147640647467,192.168.4.9,58128
37,-75.10592217800644,192.168.4.6,58176
37,-69.59884544871946,192.168.4.10,58176
37,-70.36287192026225,192.168.4.9,58176
37,-75.09879834185462,192.168.4.6,58192
37,-70.3790114733851,192.168.4.9,58192
37,-69.65959852162429,192.168.4.10,58192
37,-75.62972977877035,192.168.4.7,58192
37,-75.09342452689732,192.168.4.6,58208
37,-76.23433604258277,192.168.4.7,58208
37,-70.39118623009306,192.168.4.9,58208
37,-85.9291947650599,192.168.4.2,58208
37,-79.98878966870512,192.168.4.5,58208
37,-84.36171834377556,192.168.4.11,58208
37,-69.70542716856676,192.168.4.10,58208
37,-75.08937082793797,192.168.4.6,58224
37,-69.73999768130227,192.168.4.10,58224
37,-76.69041646252907,192.168.4.7,58224
37,-70.40037017092273,192.168.4.9,58224
37,-70.4072980111405,192.168.4.9,58240
37,-77.03445747220498,192.168.4.7,58240
37,-69.76607570084965,192.168.4.10,58240
37,-75.0863129490598,192.168.4.6,58240
37,-75.08400625995257,192.168.4.6,58272
37,-70.4125239779638,192.168.4.9,58272
37,-69.7857474687727,192.168.4.10,58272
37,-79.86871499802658,192.168.4.5,58288
37,-77.29398235238456,192.168.4.7,58288
37,-70.4164661487385,192.168.4.9,58288
37,-69.80058672650524,192.168.4.10,58304
37,-70.41943989712655,192.168.4.9,58304
37,-79.77813752719015,192.168.4.5,58304
37,-75.0822662254877,192.168.4.6,58304
37,-86.15715183677712,192.168.4.2,58304
37,-75.080953642908,192.168.4.6,58320
37,-69.8117806146659,192.168.4.10,58320
37,-70.42168312299901,192.168.4.9,58320
37,-77.48975309348218,192.168.4.7,58320
37,-79.70981105852894,192.168.4.5,58320
37,-86.32910962686508,192.168.4.2,58320
38,-74.59022395656174,192.168.4.6,58352
38,-79.508145668519,192.168.4.5,58352
38,-71.23930791850353,192.168.4.9,58368
38,-70.50565959339527,192.168.4.10,58368
38,-74.22004552007375,192.168.4.6,58400
38,-84.39568821956287,192.168.4.11,58448
38,-86.63039482256629,192.168.4.2,58448
38,-73.940804058525,192.168.4.6,58448
38,-71.85607734748832,192.168.4.9,58448
38,-84.42131315291522,192.168.4.11,58464
38,-86.85766715962836,192.168.4.2,58464
38,-73.73016025499159,192.168.4.6,58464
38,-79.35602082087948,192.168.4.5,58464
38,-71.02908224868715,192.168.4.10,58464
38,-77.86075602491448,192.168.4.7,58464
38,-72.32133296427219,192.168.4.9,58464
38,-71.42392239296491,192.168.4.10,58480
38,-73.57126260519084,192.168.4.6,58480
38,-72.67229521819782,192.168.4.9,58480
38,-84.44064313850077,192.168.4.11,58480
38,-78.14061943833994,192.168.4.7,58480
38,-87.02910842501626,192.168.4.2,58480
38,-71.72176723777078,192.168.4.10,58496
38,-72.93704108957928,192.168.4.9,58496
38,-84.4552245751664,192.168.4.11,58512
38,-73.13675024812709,192.168.4.9,58512
38,-78.35173240683258,192.168.4.7,58512
38,-73.45139929713868,192.168.4.6,58512
38,-79.2412665277992,192.168.4.5,58512
38,-87.15843391996101,192.168.4.2,58512
38,-71.94644437068922,192.168.4.10,58512
38,-84.46622397784533,192.168.4.11,58528
38,-73.36098126619095,192.168.4.6,58528
38,-87.2559896840582,192.168.4.2,58528
38,-72.11592796235371,192.168.4.10,58528
38,-78.51098396787184,192.168.4.7,58528
38,-79.15470244583173,192.168.4.5,58528
38,-73.28739942652506,192.168.4.9,58528
38,-72.24377670009741,192.168.4.10,58560
38,-73.29277506987182,192.168.4.6,58560
38,-78.63111424634084,192.168.4.7,58560
38,-79.0894034484197,192.168.4.5,58560
38,-87.3295801784356,192.168.4.2,58560
38,-73.40104055904503,192.168.4.9,58560
38,-73.24132421247579,192.168.4.6,58576
38,-78.72173366451712,192.168.4.7,58576
38,-73.4867649362886,192.168.4.9,58576
38,-87.38509264264341,192.168.4.2,58576
38,-79.04014561577013,192.168.4.5,58576
38,-72.34021848293982,192.168.4.10,58576
38,-84.47452129875188,192.168.4.11,58576
38,-79.00298832127106,192.168.4.5,58592
38,-72.4129686535083,192.168.4.10,58592
38,-73.20251262541115,192.168.4.6,58592
38,-78.79009177585476,192.168.4.7,58592
38,-73.55143050843526,192.168.4.9,58592
38,-73.60021052125674,192.168.4.9,58608
38,-87.42696807381824,192.168.4.2,58608
38,-84.48078032355858,192.168.4.11,58608
38,-73.17323538171273,192.168.4.6,58608
38,-72.46784722544837,192.168.4.10,58608
38,-78.97495898136256,192.168.4.5,58608
38,-73.15115030188467,192.168.4.6,58640
38,-78.95381524885195,192.168.4.5,58640
38,-73.63700737577877,192.168.4.9,58640
38,-78.84165722926078,192.168.4.7,58640
38,-84.48550177424997,192.168.4.11,58640
38,-87.4585565064541,192.168.4.2,58640
38,-72.50924448451521,192.168.4.10,58640
39,-79.70213227402373,192.168.4.5,58688
39,-70.99793681133004,192.168.4.10,58688
39,-73.09512244858853,192.168.4.6,58688
39,-74.31985051940765,192.168.4.9,58688
39,-84.73472050402307,192.168.4.11,58688
39,-87.34590882786088,192.168.4.2,58688
39,-73.0528582373333,192.168.4.6,58720
39,-84.92271687411802,192.168.4.11,58720
39,-80.26661988111739,192.168.4.5,58720
39,-69.85789265447984,192.168.4.10,58720
39,-87.26093385549653,192.168.4.2,58720
39,-74.83494837125582,192.168.4.9,58720
39,-75.22350875947112,192.168.4.9,58736
39,-68.9979084814166,192.168.4.10,58736
39,-79.66665809986115,192.168.4.7,58736
39,-73.02097653121858,192.168.4.6,58736
39,-85.06453059414241,192.168.4.11,58736
39,-80.69243707870046,192.168.4.5,58736
39,-72.99692679375521,192.168.4.6,58752
39,-81.01364924257956,192.168.4.5,58752
39,-87.1968335915719,192.168.4.2,58752
39,-68.34918555829526,192.168.4.10,58752
39,-75.51661651511077,192.168.4.9,58752
39,-72.9787850459461,192.168.4.6,58768
39,-81.25595334586502,192.168.4.5,58768
39,-87.14848001497303,192.168.4.2,58768
39,-67.85982605126611,192.168.4.10,58768
39,-75.73772025862596,192.168.4.9,58768
39,-85.17150676169818,192.168.4.11,58768
39,-81.4387337168197,192.168.4.5,58784
39,-87.112004839572,192.168.4.2,58784
39,-75.90450828949788,192.168.4.9,58784
39,-72.96509994796652,192.168.4.6,58784
39,-85.25220347018981,192.168.4.11,58784
39,-67.49068119976683,192.168.4.10,58784
39,-76.03032365019631,192.168.4.9,58800
39,-72.95477669197811,192.168.4.6,58800
39,-81.57661278511995,192.168.4.5,58800
39,-67.21221941567745,192.168.4.10,58800
39,-85.31307645629663,192.168.4.11,58816
39,-76.12523156957711,192.168.4.9,58816
39,-80.28899161845041,192.168.4.7,58816
39,-72.9469894175018,192.168.4.6,58816
39,-67.00216375627086,192.168.4.10,58816
39,-76.19682468119075,192.168.4.9,58832
39,-80.7584444665157,192.168.4.7,58832
39,-66.8437097687945,192.168.4.10,58832
39,-81.68062087622978,192.168.4.5,58832
39,-85.35899555890718,192.168.4.11,58832
39,-72.94111514257946,192.168.4.6,58832
39,-85.39363430623031,192.168.4.11,58848
39,-76.25083043396631,192.168.4.9,58848
39,-87.08449005133672,192.168.4.2,58848
39,-81.11257287190224,192.168.4.7,58848
39,-66.72418113425027,192.168.4.10,58848
39,-72.93668392521734,192.168.4.6,58848
39,-81.75907863743801,192.168.4.5,58848
39,-81.81826268964127,192.168.4.5,58864
39,-87.06373446720838,192.168.4.2,58864
39,-76.29156928812586,192.168.4.9,58864
39,-72.93334126802644,192.168.4.6,58864
39,-85.41976379805186,192.168.4.11,58864
39,-66.63401556187463,192.168.4.10,58864
39,-81.86290775701583,192.168.4.5,58880
39,-85.43947439371756,192.168.4.11,58880
39,-72.93081975843151,192.168.4.6,58880
39,-66.56599980587754,192.168.4.10,58880
39,-81.37970710704097,192.168.4.7,58880
39,-66.51469260577922,192.168.4.10,58928
39,-76.32230035200213,192.168.4.9,58944
39,-72.92891767566495,192.168.4.6,58944
39,-81.89658544495165,192.168.4.5,58944
39,-66.47598938557181,192.168.4.10,58944
40,-66.41170001090418,192.168.4.10,58960
40,-81.36831505855349,192.168.4.7,58960
40,-76.43965067994289,192.168.4.9,58960
40,-73.35580811786534,192.168.4.6,58960
40,-87.04807764045671,192.168.4.2,58960
40,-80.93936141991676,192.168.4.5,58960
40,-66.36320377996604,192.168.4.10,58976
40,-73.67782987616161,192.168.4.6,58976
40,-81.35972154808363,192.168.4.7,58976
40,-76.52817306227908,192.168.4.9,58976
40,-66.32662099428234,192.168.4.10,58992
40,-81.35323909479379,192.168.4.7,58992
40,-73.92074469121748,192.168.4.6,58992
40,-76.5949492895976,192.168.4.9,58992
40,-76.64532146008392,192.168.4.9,59008
40,-81.34834910242078,192.168.4.7,59008
40,-74.10398574823742,192.168.4.6,59008
40,-66.29902503099835,192.168.4.10,59008
40,-66.27820821305137,192.168.4.10,59040
40,-66.26250519500566,192.168.4.10,59056
40,-66.25065973541754,192.168.4.10,59104
40,-86.31414292087668,192.168.4.11,59136
40,-76.68331934737697,192.168.4.9,59136
40,-74.24221233178302,192.168.4.6,59136
40,-81.34466037157478,192.168.4.7,59136
40,-66.24172419751996,192.168.4.10,59136
40,-66.23498373828112,192.168.4.10,59152
40,-74.34648256853794,192.168.4.6,59152
40,-81.3418778037881,192.168.4.7,59168
40,-76.71198278246017,192.168.4.9,59168
40,-66.22989912096192,192.168.4.10,59168
40,-87.03626702494158,192.168.4.2,59184
40,-74.42513807744254,192.168.4.6,59184
40,-76.73360484014019,192.168.4.9,59184
40,-66.22606357617681,192.168.4.10,59184
40,-76.74991528503142,192.168.4.9,59216
40,-66.223170260343,192.168.4.10,59216
40,-66.22098770819376,192.168.4.10,59232
40,-74.48447129920922,192.168.4.6,59232
40,-76.76221895272516,192.168.4.9,59232
40,-74.5292288915793,192.168.4.6,59248
40,-66.21934131555717,192.168.4.10,59248
40,-76.77150013663692,192.168.4.9,59248
41,-65.36707286020993,192.168.4.10,59264
41,-75.9676463743168,192.168.4.6,59280
41,-82.28146448601436,192.168.4.7,59280
41,-64.72417023367949,192.168.4.10,59280
41,-86.35980003885163,192.168.4.11,59280
41,-77.05270633623041,192.168.4.6,59296
41,-76.68433276224197,192.168.4.9,59296
41,-86.53604349713835,192.168.4.2,59296
41,-86.39424115993472,192.168.4.11,59296
41,-82.99023499378843,192.168.4.7,59296
41,-64.2392012258434,192.168.4.10,59296
41,-63.87336831607478,192.168.4.10,59312
41,-86.42022157381258,192.168.4.11,59312
41,-76.61857867549304,192.168.4.9,59312
41,-77.87121357427324,192.168.4.6,59312
41,-86.1587034491062,192.168.4.2,59312
41,-83.52489096773225,192.168.4.7,59312
41,-76.56897754945022,192.168.4.9,59328
41,-85.87405967700253,192.168.4.2,59328
41,-83.92820488576132,192.168.4.7,59328
41,-63.59740487159214,192.168.4.10,59328
41,-86.43981971359545,192.168.4.11,59328
41,-78.48864866748869,192.168.4.6,59328
41,-81.41047811744924,192.168.4.5,59328
41,-63.38923381683687,192.168.4.10,59344
41,-78.954406423334,192.168.4.6,59344
41,-76.53156129403008,192.168.4.9,59360
41,-86.45460343046597,192.168.4.11,59360
41,-79.30574746227681,192.168.4.6,59360
41,-63.23220146742855,192.168.4.10,59360
41,-84.23244186131795,192.168.4.7,59360
41,-81.76586163580625,192.168.4.5,59360
41,-86.46575542177375,192.168.4.11,59376
41,-76.50333660879902,192.168.4.9,59376
41,-85.65934067905908,192.168.4.2,59376
41,-84.46194085244669,192.168.4.7,59376
41,-63.11374523541452,192.168.4.10,59376
41,-79.57077906743254,192.168.4.6,59376
41,-82.03394265645632,192.168.4.5,59376
41,-79.77070376721363,192.168.4.6,59392
41,-63.02438862223365,192.168.4.10,59392
41,-86.47416784682343,192.168.4.11,59392
41,-76.48204551893855,192.168.4.9,59392
41,-84.63506177843783,192.168.4.7,59392
41,-85.49736893544036,192.168.4.2,59392
41,-62.95698309883147,192.168.4.10,59408
41,-86.480513699619,192.168.4.11,59408
41,-79.92151553760259,192.168.4.6,59408
41,-76.46598473725983,192.168.4.9,59408
41,-84.76565431337067,192.168.4.7,59408
41,-85.37518670665686,192.168.4.2,59408
41,-82.23616766105145,192.168.4.5,59456
41,-84.86416586003983,192.168.4.7,59456
41,-80.03527932023052,192.168.4.6,59456
41,-62.90613622333581,192.168.4.10,59456
41,-76.45386940122856,192.168.4.9,59456
41,-85.28301941440591,192.168.4.2,59456
41,-84.93847734217884,192.168.4.7,59472
41,-80.12109621770766,192.168.4.6,59472
41,-62.86778024570702,192.168.4.10,59472
41,-76.44473028396224,192.168.4.9,59472
41,-85.21349367530743,192.168.4.2,59472
41,-82.38871464995928,192.168.4.5,59472
41,-82.50378738229243,192.168.4.5,59488
41,-76.43783625607958,192.168.4.9,59488
41,-85.16104743023355,192.168.4.2,59488
41,-62.83884668773479,192.168.4.10,59488
41,-84.99453367835882,192.168.4.7,59488
41,-79.44059478276465,192.168.4.3,59488
41,-80.18583158183218,192.168.4.6,59488
41,-76.43263579534994,192.168.4.9,59504
41,-85.03681937547418,192.168.4.7,59504
41,-80.23466424173404,192.168.4.6,59504
41,-62.81702086478133,192.168.4.10,59504
41,-82.59059167663754,192.168.4.5,59520
41,-62.80055671101039,192.168.4.10,59520
41,-76.42871286491496,192.168.4.9,59520
41,-62.78813709412027,192.168.4.10,59536
42,-63.69998270904121,192.168.4.10,59552
42,-79.98049158620675,192.168.4.6,59600
42,-76.28245363367384,192.168.4.9,59600
42,-80.54166580328676,192.168.4.5,59600
42,-64.38782694068544,192.168.4.10,59600
42,-64.90669732758451,192.168.4.10,59632
42,-79.788758257576,192.168.4.6,59648
42,-76.17212402645997,192.168.4.9,59648
42,-65.29810350069035,192.168.4.10,59648
42,-78.99607319419891,192.168.4.5,59648
42,-83.76878160525257,192.168.4.7,59648
42,-85.53091354148121,192.168.4.2,59648
42,-76.08889767469623,192.168.4.9,59664
42,-65.59335795385141,192.168.4.10,59664
42,-77.83016644064698,192.168.4.5,59664
42,-76.9506730023468,192.168.4.5,59680
42,-65.81608104332058,192.168.4.10,59680
42,-76.0261164702415,192.168.4.9,59680
42,-82.81224636345115,192.168.4.7,59728
42,-65.9840906162554,192.168.4.10,59728
42,-76.28723340423437,192.168.4.5,59728
42,-75.97875791673944,192.168.4.9,59728
42,-85.80991940271403,192.168.4.2,59728
42,-82.09069083072583,192.168.4.7,59744
42,-75.94303332990987,192.168.4.9,59744
42,-75.78677247846069,192.168.4.5,59744
42,-66.11082743849065,192.168.4.10,59744
42,-75.40925335096387,192.168.4.5,59760
42,-66.20643045580515,192.168.4.10,59760
42,-81.54639056445858,192.168.4.7,59760
42,-75.12447449154415,192.168.4.5,59776
42,-81.13580154334801,192.168.4.7,59776
42,-79.64412558955134,192.168.4.6,59776
42,-66.27854790958405,192.168.4.10,59776
42,-66.33294919612968,192.168.4.10,59792
42,-80.82607664570529,192.168.4.7,59792
42,-86.02038548283063,192.168.4.2,59792
42,-79.53502296869078,192.168.4.6,59792
42,-74.90965359144796,192.168.4.5,59792
42,-74.74760497866761,192.168.4.5,59808
42,-80.59243787971899,192.168.4.7,59808
42,-66.37398641836567,192.168.4.10,59808
42,-66.40494255407094,192.168.4.10,59824
42,-74.62536476418066,192.168.4.5,59824
42,-80.4161941441102,192.168.4.7,59824
42,-79.45272218532548,192.168.4.6,59840
42,-74.53315373082816,192.168.4.5,59840
42,-66.42829409410187,192.168.4.10,59840
43,-79.69634583634036,192.168.4.6,59856
43,-86.87517762347521,192.168.4.2,59856
43,-74.99175784079661,192.168.4.5,59856
43,-80.09286165874539,192.168.4.7,59856
43,-68.8615376768878,192.168.4.10,59856
43,-70.69703760715811,192.168.4.10,59904
43,-87.5199839739978,192.168.4.2,59904
43,-79.8801215987069,192.168.4.6,59904
43,-75.33770257802878,192.168.4.5,59904
43,-72.08163387933439,192.168.4.10,59920
43,-80.01875153341446,192.168.4.6,59920
43,-88.0063890424402,192.168.4.2,59920
43,-79.84895810608022,192.168.4.7,59920
43,-75.59866352150325,192.168.4.5,59920
43,-75.795517546698,192.168.4.5,59936
43,-73.12609419519076,192.168.4.10,59936
43,-79.66497120190147,192.168.4.7,59936
43,-80.12332603523961,192.168.4.6,59952
43,-75.94401297562857,192.168.4.5,59952
43,-73.91397537999572,192.168.4.10,59952
43,-79.52618199387484,192.168.4.7,59984
43,-74.50830792853367,192.168.4.10,59984
43,-76.05602944260943,192.168.4.5,60000
43,-79.4214873453582,192.168.4.7,60000
43,-88.37330523427784,192.168.4.2,60016
43,-79.34251168447021,192.168.4.7,60016
43,-76.14052826499903,192.168.4.5,60016
43,-80.20221106432838,192.168.4.6,60016
43,-76.20426934858857,192.168.4.5,60048
43,-79.28293695833985,192.168.4.7,60048
43,-80.26171742300785,192.168.4.6,60080
43,-79.23799718887666,192.168.4.7,60080
43,-80.3066056199724,192.168.4.6,60096
43,-79.20409719452361,192.168.4.7,60096
43,-88.6500858448577,192.168.4.2,60096
43,-80.34046671097919,192.168.4.6,60128
43,-79.17852497573246,192.168.4.7,60128
43,-76.25235198006519,192.168.4.5,60128
43,-88.85887332302617,192.168.4.2,60144
43,-80.36600958330874,192.168.4.6,60144
43,-76.28862276994701,192.168.4.5,60144
44,-76.38149195132907,192.168.4.5,60192
44,-80.60861186413601,192.168.4.7,60256
44,-88.4636421084679,192.168.4.2,60256
44,-80.8083538473804,192.168.4.6,60256
44,-80.31498807835797,192.168.4.3,60256
44,-76.4515471554841,192.168.4.5,60256
44,-88.16550226258704,192.168.4.2,60288
44,-81.68738770167045,192.168.4.7,60288
44,-76.50439279874455,192.168.4.5,60288
44,-81.14203308590916,192.168.4.6,60288
44,-82.50115455533852,192.168.4.7,60352
44,-81.39374163797731,192.168.4.6,60352
44,-87.94060259771315,192.168.4.2,60352
44,-76.54425653257121,192.168.4.5,60352
44,-83.11501377343367,192.168.4.7,60368
44,-76.57432745567023,192.168.4.5,60368
44,-81.58361618775032,192.168.4.6,60384
44,-76.59701124188953,192.168.4.5,60384
44,-81.72684669921001,192.168.4.6,60400
44,-87.77095114065631,192.168.4.2,60400
44,-83.57807409340352,192.168.4.7,60400
44,-76.61412259412667,192.168.4.5,60400
44,-83.92738034084564,192.168.4.7,60416
44,-81.83489161327317,192.168.4.6,60416
44,-76.62703042056062,192.168.4.5,60416
44,-76.63676734730608,192.168.4.5,60432
45,-76.03815805688646,192.168.4.5,60480
45,-75.0972276190007,192.168.4.9,60480
45,-81.38413739259114,192.168.4.6,60480
45,-74.4592001176116,192.168.4.9,60528
45,-75.58660141101775,192.168.4.5,60528
45,-83.88380559412828,192.168.4.7,60576
45,-75.24597287803047,192.168.4.5,60576
45,-73.97790862563143,192.168.4.9,60576
45,-74.98902217528563,192.168.4.5,60592
45,-83.85093529494118,192.168.4.7,60592
45,-73.61484982370176,192.168.4.9,60592
45,-74.79519324656363,192.168.4.5,60624
45,-73.34097900766824,192.168.4.9,60624
45,-83.82613981934938,192.168.4.7,60624
45,-83.80743552930552,192.168.4.7,60640
45,-74.64897977756672,192.168.4.5,60640
45,-73.13438651224818,192.168.4.9,60640
45,-81.04411416331641,192.168.4.6,60640
45,-74.53868469077516,192.168.4.5,60656
45,-72.97854493780798,192.168.4.9,60656
45,-80.78762006710699,192.168.4.6,60688
45,-72.86098695839242,192.168.4.9,60688
45,-74.4554843792456,192.168.4.5,60688
45,-87.33590435342482,192.168.4.2,60688
45,-70.34995649518947,192.168.4.12,60688
45,-74.3927228180557,192.168.4.5,60704
45,-72.77230793564824,192.168.4.9,60704
45,-67.15233011399538,192.168.4.12,60704
45,-72.70541354775592,192.168.4.9,60736
45,-74.34537908231026,192.168.4.5,60736
45,-64.74022347525423,192.168.4.12,60736
46,-69.04379232770088,192.168.4.9,60752
46,-79.56237560027093,192.168.4.6,60752
46,-74.43249424172049,192.168.4.5,60752
46,-62.658633768248926,192.168.4.12,60752
46,-74.49820894046836,192.168.4.5,60768
46,-66.28167449386191,192.168.4.9,60768
46,-61.08840142937021,192.168.4.12,60768
46,-86.0865156501859,192.168.4.2,60768
46,-79.50063759736965,192.168.4.3,60784
46,-84.20957845287401,192.168.4.7,60784
46,-74.54778035445369,192.168.4.5,60784
46,-64.1980906195319,192.168.4.9,60784
46,-59.903907871507776,192.168.4.12,60784
46,-84.51293209711687,192.168.4.7,60800
46,-62.62635399476444,192.168.4.9,60800
46,-59.01039361003263,192.168.4.12,60800
46,-78.63812118145653,192.168.4.6,60800
46,-74.58517419679532,192.168.4.5,60800
46,-61.44072568957813,192.168.4.9,60816
46,-58.33637750402677,192.168.4.12,60816
46,-57.8279382650097,192.168.4.12,60832
46,-60.54635543955807,192.168.4.9,60832
46,-74.61338197488058,192.168.4.5,60832
46,-77.94091645715865,192.168.4.6,60848
46,-57.44440075386008,192.168.4.12,60848
46,-59.87169362470266,192.168.4.9,60848
46,-84.74176475357352,192.168.4.7,60848
46,-59.36276729982346,192.168.4.9,60896
46,-84.91438303476049,192.168.4.7,60896
46,-57.15508196968594,192.168.4.12,60896
46,-74.63466031095629,192.168.4.5,60912
46,-56.93683640975333,192.168.4.12,60912
46,-77.41498504943347,192.168.4.6,60912
46,-58.978862358930144,192.168.4.9,60912
46,-85.04459640317275,192.168.4.7,60912
46,-74.6507114719085,192.168.4.5,60928
46,-77.01825244566297,192.168.4.6,60928
46,-58.68926640675124,192.168.4.9,60928
46,-56.77220442926767,192.168.4.12,60928
46,-85.14282192828327,192.168.4.7,60928
46,-85.14404819896185,192.168.4.2,60944
46,-85.2169176521009,192.168.4.7,60944
46,-56.64801546979008,192.168.4.12,60944
46,-76.7189800375455,192.168.4.6,60944
46,-58.47081176711243,192.168.4.9,60944
46,-74.66281955061338,192.168.4.5,60944
46,-76.49322603243169,192.168.4.6,60960
46,-56.55433441456236,192.168.4.12,60960
46,-58.306022068842616,192.168.4.9,60960
46,-74.67195319336734,192.168.4.5,60960
46,-85.27281123253105,192.168.4.7,61008
46,-84.43310460365475,192.168.4.2,61008
46,-58.18171413608021,192.168.4.9,61008
46,-76.32293010991242,192.168.4.6,61008
46,-56.4836667791663,192.168.4.12,61008
46,-83.89680937664004,192.168.4.2,61024
46,-74.67884309159069,192.168.4.5,61024
46,-56.43035915277021,192.168.4.12,61024
46,-78.88633812417089,192.168.4.3,61024
46,-76.19446859618613,192.168.4.6,61024
46,-58.08794333420422,192.168.4.9,61024
46,-85.31497415600813,192.168.4.7,61024
46,-76.09756457015473,192.168.4.6,61040
46,-58.01720799906457,192.168.4.9,61040
46,-56.3901469252624,192.168.4.12,61040
47,-56.588169335856485,192.168.4.9,61056
47,-57.9705532490342,192.168.4.12,61056
47,-75.72558285954663,192.168.4.6,61056
47,-59.16272147978756,192.168.4.12,61072
47,-75.66477931542245,192.168.4.5,61072
47,-55.51018421951692,192.168.4.9,61072
47,-84.06955317203953,192.168.4.2,61072
47,-60.06202507598274,192.168.4.12,61088
47,-54.69701384073872,192.168.4.9,61088
47,-78.39223855876308,192.168.4.3,61104
47,-60.74040832531536,192.168.4.12,61104
47,-75.44498111103559,192.168.4.6,61104
47,-76.40851326910338,192.168.4.5,61104
47,-54.08360456921961,192.168.4.9,61104
47,-53.62088366323807,192.168.4.9,61120
47,-76.96954366892797,192.168.4.5,61120
47,-78.01951807805632,192.168.4.3,61120
47,-61.25214188773205,192.168.4.12,61120
47,-75.23331118474073,192.168.4.6,61120
47,-85.56514135609183,192.168.4.7,61120
47,-61.638164448226114,192.168.4.12,61136
47,-77.39275294688217,192.168.4.5,61136
47,-85.75385319799621,192.168.4.7,61136
47,-75.07363948655846,192.168.4.6,61136
47,-77.71199784520233,192.168.4.5,61152
47,-61.9293578116371,192.168.4.12,61152
47,-77.73835904359407,192.168.4.3,61152
47,-74.95319228063421,192.168.4.6,61152
47,-62.14901744703787,192.168.4.12,61168
47,-74.86233379049403,192.168.4.6,61168
47,-62.314716125260496,192.168.4.12,61184
47,-84.1998612212022,192.168.4.2,61184
47,-74.7937953369267,192.168.4.6,61184
47,-77.95281795575407,192.168.4.5,61184
47,-77.52626873261934,192.168.4.3,61232
47,-84.29815816806105,192.168.4.2,61232
47,-78.13447888738152,192.168.4.5,61232
47,-62.43970974056278,192.168.4.12,61232
47,-78.27151351461487,192.168.4.5,61248
47,-62.53399778216892,192.168.4.12,61248
47,-74.74209384364684,192.168.4.6,61264
47,-84.37230776836478,192.168.4.2,61264
47,-62.6051232934074,192.168.4.12,61264
47,-77.36627992025416,192.168.4.3,61264
47,-77.24559350150932,192.168.4.3,61280
47,-85.89620662907362,192.168.4.7,61280
47,-84.42824199013769,192.168.4.2,61280
47,-62.658776315177285,192.168.4.12,61280
47,-74.70309319119207,192.168.4.6,61280
47,-78.3748846076328,192.168.4.5,61280
47,-78.45286185387673,192.168.4.5,61296
47,-74.67367332736599,192.168.4.6,61296
47,-77.15455456288521,192.168.4.3,61296
47,-76.34869555515736,192.168.4.10,61296
47,-62.69924908922018,192.168.4.12,61296
47,-62.72977943745952,192.168.4.12,61312
47,-78.51168343304617,192.168.4.5,61312
47,-77.08587998929193,192.168.4.3,61312
47,-78.5560550714747,192.168.4.5,61328
47,-74.65148066306253,192.168.4.6,61328
47,-62.75280978775445,192.168.4.12,61328
47,-78.58952650023659,192.168.4.5,61344
47,-62.77018256812854,192.168.4.12,61344
47,-74.6347397851374,192.168.4.6,61344
48,-77.06478295698471,192.168.4.3,61360
48,-64.71630914621284,192.168.4.12,61360
48,-86.9862184723771,192.168.4.7,61360
48,-74.89453888954581,192.168.4.6,61360
48,-77.77792144996322,192.168.4.5,61360
48,-77.16569297282976,192.168.4.5,61392
48,-66.18435584060954,192.168.4.12,61392
48,-75.09051648973328,192.168.4.6,61392
48,-67.29176638687039,192.168.4.12,61440
48,-76.70386279066554,192.168.4.5,61440
48,-83.99549843931432,192.168.4.2,61440
